concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"CONCEBRA";"01/06/2020";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";2468
"CONCEBRA";"01/06/2020";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";2063
"CONCEBRA";"01/06/2020";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";247
"CONCEBRA";"01/06/2020";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";246
"CONCEBRA";"01/06/2020";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";1779
"CONCEBRA";"01/06/2020";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";1766
"CONCEBRA";"01/06/2020";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";24
"CONCEBRA";"01/06/2020";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";27
"CONCEBRA";"01/06/2020";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";1655
"CONCEBRA";"01/06/2020";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";909
"CONCEBRA";"01/06/2020";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";665
"CONCEBRA";"01/06/2020";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";852
"CONCEBRA";"01/06/2020";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";1324
"CONCEBRA";"01/06/2020";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";1450
"CONCEBRA";"01/06/2020";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Moto";"Moto";499
"CONCEBRA";"01/06/2020";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Moto";"Moto";515
"CONCEBRA";"01/06/2020";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";457
"CONCEBRA";"01/06/2020";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";1400
"CONCEBRA";"01/06/2020";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";9
"CONCEBRA";"01/06/2020";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";21
"CONCEBRA";"01/06/2020";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";455
"CONCEBRA";"01/06/2020";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";1006
"CONCEBRA";"01/06/2020";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/06/2020";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/06/2020";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/06/2020";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0
"CONCEBRA";"01/07/2020";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";149292
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";148875
"CONCEBRA";"01/07/2020";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";22340
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";17619
"CONCEBRA";"01/07/2020";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";2379
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";2503
"CONCEBRA";"01/07/2020";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";12268
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";15037
"CONCEBRA";"01/07/2020";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";230
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";243
"CONCEBRA";"01/07/2020";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";10127
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";8324
"CONCEBRA";"01/07/2020";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";4300
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";4461
"CONCEBRA";"01/07/2020";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";6820
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";8600
"CONCEBRA";"01/07/2020";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";5952
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";5951
"CONCEBRA";"01/07/2020";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";3301
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";2477
"CONCEBRA";"01/07/2020";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";125
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";53
"CONCEBRA";"01/07/2020";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";2287
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";2410
"CONCEBRA";"01/07/2020";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/07/2020";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";21
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";8
"CONCEBRA";"01/07/2020";"Crescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";315031
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";314438
"CONCEBRA";"01/07/2020";"Crescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";35857
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";33944
"CONCEBRA";"01/07/2020";"Crescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";5162
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";5514
"CONCEBRA";"01/07/2020";"Crescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";19885
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";19309
"CONCEBRA";"01/07/2020";"Crescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";405
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";417
"CONCEBRA";"01/07/2020";"Crescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";15894
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";12694
"CONCEBRA";"01/07/2020";"Crescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";6623
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";8733
"CONCEBRA";"01/07/2020";"Crescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";9568
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";12928
"CONCEBRA";"01/07/2020";"Crescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";19565
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";19414
"CONCEBRA";"01/07/2020";"Crescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";5122
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";4589
"CONCEBRA";"01/07/2020";"Crescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";180
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";133
"CONCEBRA";"01/07/2020";"Crescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";3409
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";5142
"CONCEBRA";"01/07/2020";"Crescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/07/2020";"Crescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";20
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 02 BR-060/GO km: 107,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";24
"CONCEBRA";"01/07/2020";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";97524
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";94743
"CONCEBRA";"01/07/2020";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";17442
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";13257
"CONCEBRA";"01/07/2020";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";2576
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";2469
"CONCEBRA";"01/07/2020";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";15131
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";16146
"CONCEBRA";"01/07/2020";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";232
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";216
"CONCEBRA";"01/07/2020";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";15766
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";11369
"CONCEBRA";"01/07/2020";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";8183
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";11508
"CONCEBRA";"01/07/2020";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";12015
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";21873
"CONCEBRA";"01/07/2020";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";3174
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";3172
"CONCEBRA";"01/07/2020";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";3654
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";5060
"CONCEBRA";"01/07/2020";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";193
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";158
"CONCEBRA";"01/07/2020";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";2523
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";5593
"CONCEBRA";"01/07/2020";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/07/2020";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";2
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";6
"CONCEBRA";"01/07/2020";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";62219
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";62107
"CONCEBRA";"01/07/2020";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";12981
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";10044
"CONCEBRA";"01/07/2020";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";916
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";929
"CONCEBRA";"01/07/2020";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";13536
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";14642
"CONCEBRA";"01/07/2020";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";132
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";141
"CONCEBRA";"01/07/2020";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";14277
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";14544
"CONCEBRA";"01/07/2020";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";8174
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";12031
"CONCEBRA";"01/07/2020";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";15903
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";22755
"CONCEBRA";"01/07/2020";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Moto";"Moto";1692
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Moto";"Moto";1740
"CONCEBRA";"01/07/2020";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";5349
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";5236
"CONCEBRA";"01/07/2020";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";228
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";138
"CONCEBRA";"01/07/2020";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";3566
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";5277
"CONCEBRA";"01/07/2020";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/07/2020";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";2
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";4
"CONCEBRA";"01/07/2020";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";29973
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";30364
"CONCEBRA";"01/07/2020";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";8791
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";8162
"CONCEBRA";"01/07/2020";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";456
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";508
"CONCEBRA";"01/07/2020";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";11543
"CONCEBRA";"01/07/2020";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";13966
